date,hour,day,weather,season,festival,stock_start,sold,remaining,price
2025-11-30,07:00,Sunday,Pleasant,Festive/Autumn,None,1191,34,1157,262.95
2025-11-30,08:00,Sunday,Pleasant,Festive/Autumn,None,1157,55,1102,262.95
2025-11-30,09:00,Sunday,Pleasant,Festive/Autumn,None,1102,81,1021,262.95
2025-11-30,10:00,Sunday,Pleasant,Festive/Autumn,None,1021,78,943,262.95
2025-11-30,11:00,Sunday,Pleasant,Festive/Autumn,None,943,95,848,262.95
2025-11-30,12:00,Sunday,Pleasant,Festive/Autumn,None,848,107,741,262.95
2025-11-30,13:00,Sunday,Pleasant,Festive/Autumn,None,741,84,657,262.95
2025-11-30,14:00,Sunday,Pleasant,Festive/Autumn,None,657,109,548,262.95
2025-11-30,15:00,Sunday,Pleasant,Festive/Autumn,None,548,65,483,262.95
2025-11-30,16:00,Sunday,Pleasant,Festive/Autumn,None,483,77,406,262.95
2025-11-30,17:00,Sunday,Pleasant,Festive/Autumn,None,406,108,298,262.95
2025-11-30,18:00,Sunday,Pleasant,Festive/Autumn,None,298,127,171,262.95
2025-11-30,19:00,Sunday,Pleasant,Festive/Autumn,None,171,110,61,262.95
2025-11-30,20:00,Sunday,Pleasant,Festive/Autumn,None,61,61,0,262.95
2025-12-01,06:00,Monday,Cold Clear,Winter,None,951,15,936,228.6
2025-12-01,07:00,Monday,Cold Clear,Winter,None,936,19,917,228.6
2025-12-01,08:00,Monday,Cold Clear,Winter,None,917,34,883,228.6
2025-12-01,09:00,Monday,Cold Clear,Winter,None,883,51,832,228.6
2025-12-01,10:00,Monday,Cold Clear,Winter,None,832,31,801,228.6
2025-12-01,11:00,Monday,Cold Clear,Winter,None,801,55,746,228.6
2025-12-01,12:00,Monday,Cold Clear,Winter,None,746,52,694,228.6
2025-12-01,13:00,Monday,Cold Clear,Winter,None,694,70,624,228.6
2025-12-01,14:00,Monday,Cold Clear,Winter,None,624,50,574,228.6
2025-12-01,15:00,Monday,Cold Clear,Winter,None,574,49,525,228.6
2025-12-01,16:00,Monday,Cold Clear,Winter,None,525,49,476,228.6
2025-12-01,17:00,Monday,Cold Clear,Winter,None,476,69,407,228.6
2025-12-01,18:00,Monday,Cold Clear,Winter,None,407,92,315,228.6
2025-12-01,19:00,Monday,Cold Clear,Winter,None,315,55,260,228.6
2025-12-01,20:00,Monday,Cold Clear,Winter,None,260,40,220,228.6
2025-12-02,06:00,Tuesday,Sunny,Winter,None,977,17,960,239
2025-12-02,07:00,Tuesday,Sunny,Winter,None,960,19,941,239
2025-12-02,08:00,Tuesday,Sunny,Winter,None,941,36,905,239
2025-12-02,09:00,Tuesday,Sunny,Winter,None,905,37,868,239
2025-12-02,10:00,Tuesday,Sunny,Winter,None,868,57,811,239
2025-12-02,11:00,Tuesday,Sunny,Winter,None,811,46,765,239
2025-12-02,12:00,Tuesday,Sunny,Winter,None,765,80,685,239
2025-12-02,13:00,Tuesday,Sunny,Winter,None,685,40,645,239
2025-12-02,14:00,Tuesday,Sunny,Winter,None,645,41,604,239
2025-12-02,15:00,Tuesday,Sunny,Winter,None,604,43,561,239
2025-12-02,16:00,Tuesday,Sunny,Winter,None,561,32,529,239
2025-12-02,17:00,Tuesday,Sunny,Winter,None,529,31,498,239
2025-12-02,18:00,Tuesday,Sunny,Winter,None,498,42,456,239
2025-12-02,19:00,Tuesday,Sunny,Winter,None,456,65,391,239
2025-12-02,20:00,Tuesday,Sunny,Winter,None,391,42,349,239
2025-12-03,06:00,Wednesday,Foggy,Winter,None,991,16,975,227.4
2025-12-03,07:00,Wednesday,Foggy,Winter,None,975,18,957,227.4
2025-12-03,08:00,Wednesday,Foggy,Winter,None,957,32,925,227.4
2025-12-03,09:00,Wednesday,Foggy,Winter,None,925,41,884,227.4
2025-12-03,10:00,Wednesday,Foggy,Winter,None,884,41,843,227.4
2025-12-03,11:00,Wednesday,Foggy,Winter,None,843,53,790,227.4
2025-12-03,12:00,Wednesday,Foggy,Winter,None,790,54,736,227.4
2025-12-03,13:00,Wednesday,Foggy,Winter,None,736,39,697,227.4
2025-12-03,14:00,Wednesday,Foggy,Winter,None,697,54,643,227.4
2025-12-03,15:00,Wednesday,Foggy,Winter,None,643,35,608,227.4
2025-12-03,16:00,Wednesday,Foggy,Winter,None,608,50,558,227.4
2025-12-03,17:00,Wednesday,Foggy,Winter,None,558,53,505,227.4
2025-12-03,18:00,Wednesday,Foggy,Winter,None,505,59,446,227.4
2025-12-03,19:00,Wednesday,Foggy,Winter,None,446,44,402,227.4
2025-12-03,20:00,Wednesday,Foggy,Winter,None,402,52,350,227.4
2025-12-04,06:00,Thursday,Sunny,Winter,None,1022,15,1007,228
2025-12-04,07:00,Thursday,Sunny,Winter,None,1007,20,987,228
2025-12-04,08:00,Thursday,Sunny,Winter,None,987,28,959,228
2025-12-04,09:00,Thursday,Sunny,Winter,None,959,33,926,228
2025-12-04,10:00,Thursday,Sunny,Winter,None,926,50,876,228
2025-12-04,11:00,Thursday,Sunny,Winter,None,876,65,811,228
2025-12-04,12:00,Thursday,Sunny,Winter,None,811,84,727,228
2025-12-04,13:00,Thursday,Sunny,Winter,None,727,62,665,228
2025-12-04,14:00,Thursday,Sunny,Winter,None,665,53,612,228
2025-12-04,15:00,Thursday,Sunny,Winter,None,612,42,570,228
2025-12-04,16:00,Thursday,Sunny,Winter,None,570,46,524,228
2025-12-04,17:00,Thursday,Sunny,Winter,None,524,63,461,228
2025-12-04,18:00,Thursday,Sunny,Winter,None,461,63,398,228
2025-12-04,19:00,Thursday,Sunny,Winter,None,398,72,326,228
2025-12-04,20:00,Thursday,Sunny,Winter,None,326,46,280,228
2025-12-05,06:00,Friday,Sunny,Winter,None,929,17,912,238.75
2025-12-05,07:00,Friday,Sunny,Winter,None,912,26,886,238.75
2025-12-05,08:00,Friday,Sunny,Winter,None,886,36,850,238.75
2025-12-05,09:00,Friday,Sunny,Winter,None,850,38,812,238.75
2025-12-05,10:00,Friday,Sunny,Winter,None,812,56,756,238.75
2025-12-05,11:00,Friday,Sunny,Winter,None,756,50,706,238.75
2025-12-05,12:00,Friday,Sunny,Winter,None,706,65,641,238.75
2025-12-05,13:00,Friday,Sunny,Winter,None,641,59,582,238.75
2025-12-05,14:00,Friday,Sunny,Winter,None,582,63,519,238.75
2025-12-05,15:00,Friday,Sunny,Winter,None,519,54,465,238.75
2025-12-05,16:00,Friday,Sunny,Winter,None,465,51,414,238.75
2025-12-05,17:00,Friday,Sunny,Winter,None,414,53,361,238.75
2025-12-05,18:00,Friday,Sunny,Winter,None,361,54,307,238.75
2025-12-05,19:00,Friday,Sunny,Winter,None,307,77,230,238.75
2025-12-05,20:00,Friday,Sunny,Winter,None,230,44,186,238.75
2025-12-06,06:00,Saturday,Mild,Winter,None,1179,18,1161,246.15
2025-12-06,07:00,Saturday,Mild,Winter,None,1161,35,1126,246.15
2025-12-06,08:00,Saturday,Mild,Winter,None,1126,32,1094,246.15
2025-12-06,09:00,Saturday,Mild,Winter,None,1094,57,1037,246.15
2025-12-06,10:00,Saturday,Mild,Winter,None,1037,95,942,246.15
2025-12-06,11:00,Saturday,Mild,Winter,None,942,70,872,246.15
2025-12-06,12:00,Saturday,Mild,Winter,None,872,82,790,246.15
2025-12-06,13:00,Saturday,Mild,Winter,None,790,81,709,246.15
2025-12-06,14:00,Saturday,Mild,Winter,None,709,61,648,246.15
2025-12-06,15:00,Saturday,Mild,Winter,None,648,43,605,246.15
2025-12-06,16:00,Saturday,Mild,Winter,None,605,70,535,246.15
2025-12-06,17:00,Saturday,Mild,Winter,None,535,87,448,246.15
2025-12-06,18:00,Saturday,Mild,Winter,None,448,98,350,246.15
2025-12-06,19:00,Saturday,Mild,Winter,None,350,104,246,246.15
2025-12-06,20:00,Saturday,Mild,Winter,None,246,70,176,246.15
2025-12-07,06:00,Sunday,Sunny,Winter,None,1183,23,1160,251.75
2025-12-07,07:00,Sunday,Sunny,Winter,None,1160,31,1129,251.75
2025-12-07,08:00,Sunday,Sunny,Winter,None,1129,52,1077,251.75
2025-12-07,09:00,Sunday,Sunny,Winter,None,1077,78,999,251.75
2025-12-07,10:00,Sunday,Sunny,Winter,None,999,65,934,251.75
2025-12-07,11:00,Sunday,Sunny,Winter,None,934,82,852,251.75
2025-12-07,12:00,Sunday,Sunny,Winter,None,852,97,755,251.75
2025-12-07,13:00,Sunday,Sunny,Winter,None,755,73,682,251.75
2025-12-07,14:00,Sunday,Sunny,Winter,None,682,77,605,251.75
2025-12-07,15:00,Sunday,Sunny,Winter,None,605,52,553,251.75
2025-12-07,16:00,Sunday,Sunny,Winter,None,553,51,502,251.75
2025-12-07,17:00,Sunday,Sunny,Winter,None,502,90,412,251.75
2025-12-07,18:00,Sunday,Sunny,Winter,None,412,93,319,251.75
2025-12-07,19:00,Sunday,Sunny,Winter,None,319,109,210,251.75
2025-12-07,20:00,Sunday,Sunny,Winter,None,210,69,141,251.75
2025-12-08,06:00,Monday,Cold Clear,Winter,None,1025,16,1009,230.6
2025-12-08,07:00,Monday,Cold Clear,Winter,None,1009,23,986,230.6
2025-12-08,08:00,Monday,Cold Clear,Winter,None,986,27,959,230.6
2025-12-08,09:00,Monday,Cold Clear,Winter,None,959,57,902,230.6
2025-12-08,10:00,Monday,Cold Clear,Winter,None,902,41,861,230.6
2025-12-08,11:00,Monday,Cold Clear,Winter,None,861,57,804,230.6
2025-12-08,12:00,Monday,Cold Clear,Winter,None,804,55,749,230.6
2025-12-08,13:00,Monday,Cold Clear,Winter,None,749,71,678,230.6
2025-12-08,14:00,Monday,Cold Clear,Winter,None,678,53,625,230.6
2025-12-08,15:00,Monday,Cold Clear,Winter,None,625,46,579,230.6
2025-12-08,16:00,Monday,Cold Clear,Winter,None,579,61,518,230.6
2025-12-08,17:00,Monday,Cold Clear,Winter,None,518,62,456,230.6
2025-12-08,18:00,Monday,Cold Clear,Winter,None,456,79,377,230.6
2025-12-08,19:00,Monday,Cold Clear,Winter,None,377,65,312,230.6
2025-12-08,20:00,Monday,Cold Clear,Winter,None,312,38,274,230.6
2025-12-09,06:00,Tuesday,Cold Clear,Winter,None,983,15,968,243.6
2025-12-09,07:00,Tuesday,Cold Clear,Winter,None,968,30,938,243.6
2025-12-09,08:00,Tuesday,Cold Clear,Winter,None,938,24,914,243.6
2025-12-09,09:00,Tuesday,Cold Clear,Winter,None,914,63,851,243.6
2025-12-09,10:00,Tuesday,Cold Clear,Winter,None,851,48,803,243.6
2025-12-09,11:00,Tuesday,Cold Clear,Winter,None,803,58,745,243.6
2025-12-09,12:00,Tuesday,Cold Clear,Winter,None,745,58,687,243.6
2025-12-09,13:00,Tuesday,Cold Clear,Winter,None,687,55,632,243.6
2025-12-09,14:00,Tuesday,Cold Clear,Winter,None,632,46,586,243.6
2025-12-09,15:00,Tuesday,Cold Clear,Winter,None,586,53,533,243.6
2025-12-09,16:00,Tuesday,Cold Clear,Winter,None,533,39,494,243.6
2025-12-09,17:00,Tuesday,Cold Clear,Winter,None,494,63,431,243.6
2025-12-09,18:00,Tuesday,Cold Clear,Winter,None,431,43,388,243.6
2025-12-09,19:00,Tuesday,Cold Clear,Winter,None,388,78,310,243.6
2025-12-09,20:00,Tuesday,Cold Clear,Winter,None,310,55,255,243.6
2025-12-10,06:00,Wednesday,Sunny,Winter,None,1031,14,1017,230
2025-12-10,07:00,Wednesday,Sunny,Winter,None,1017,21,996,230
2025-12-10,08:00,Wednesday,Sunny,Winter,None,996,38,958,230
2025-12-10,09:00,Wednesday,Sunny,Winter,None,958,35,923,230
2025-12-10,10:00,Wednesday,Sunny,Winter,None,923,48,875,230
2025-12-10,11:00,Wednesday,Sunny,Winter,None,875,57,818,230
2025-12-10,12:00,Wednesday,Sunny,Winter,None,818,52,766,230
2025-12-10,13:00,Wednesday,Sunny,Winter,None,766,70,696,230
2025-12-10,14:00,Wednesday,Sunny,Winter,None,696,59,637,230
2025-12-10,15:00,Wednesday,Sunny,Winter,None,637,64,573,230
2025-12-10,16:00,Wednesday,Sunny,Winter,None,573,57,516,230
2025-12-10,17:00,Wednesday,Sunny,Winter,None,516,48,468,230
2025-12-10,18:00,Wednesday,Sunny,Winter,None,468,74,394,230
2025-12-10,19:00,Wednesday,Sunny,Winter,None,394,83,311,230
2025-12-10,20:00,Wednesday,Sunny,Winter,None,311,56,255,230
2025-12-11,06:00,Thursday,Cold Clear,Winter,None,947,13,934,228.6
2025-12-11,07:00,Thursday,Cold Clear,Winter,None,934,26,908,228.6
2025-12-11,08:00,Thursday,Cold Clear,Winter,None,908,35,873,228.6
2025-12-11,09:00,Thursday,Cold Clear,Winter,None,873,36,837,228.6
2025-12-11,10:00,Thursday,Cold Clear,Winter,None,837,51,786,228.6
2025-12-11,11:00,Thursday,Cold Clear,Winter,None,786,53,733,228.6
2025-12-11,12:00,Thursday,Cold Clear,Winter,None,733,51,682,228.6
2025-12-11,13:00,Thursday,Cold Clear,Winter,None,682,60,622,228.6
2025-12-11,14:00,Thursday,Cold Clear,Winter,None,622,53,569,228.6
2025-12-11,15:00,Thursday,Cold Clear,Winter,None,569,62,507,228.6
2025-12-11,16:00,Thursday,Cold Clear,Winter,None,507,44,463,228.6
2025-12-11,17:00,Thursday,Cold Clear,Winter,None,463,39,424,228.6
2025-12-11,18:00,Thursday,Cold Clear,Winter,None,424,54,370,228.6
2025-12-11,19:00,Thursday,Cold Clear,Winter,None,370,64,306,228.6
2025-12-11,20:00,Thursday,Cold Clear,Winter,None,306,43,263,228.6
2025-12-12,06:00,Friday,Foggy,Winter,None,926,13,913,237.15
2025-12-12,07:00,Friday,Foggy,Winter,None,913,22,891,237.15
2025-12-12,08:00,Friday,Foggy,Winter,None,891,41,850,237.15
2025-12-12,09:00,Friday,Foggy,Winter,None,850,44,806,237.15
2025-12-12,10:00,Friday,Foggy,Winter,None,806,51,755,237.15
2025-12-12,11:00,Friday,Foggy,Winter,None,755,69,686,237.15
2025-12-12,12:00,Friday,Foggy,Winter,None,686,72,614,237.15
2025-12-12,13:00,Friday,Foggy,Winter,None,614,62,552,237.15
2025-12-12,14:00,Friday,Foggy,Winter,None,552,47,505,237.15
2025-12-12,15:00,Friday,Foggy,Winter,None,505,44,461,237.15
2025-12-12,16:00,Friday,Foggy,Winter,None,461,47,414,237.15
2025-12-12,17:00,Friday,Foggy,Winter,None,414,51,363,237.15
2025-12-12,18:00,Friday,Foggy,Winter,None,363,67,296,237.15
2025-12-12,19:00,Friday,Foggy,Winter,None,296,72,224,237.15
2025-12-12,20:00,Friday,Foggy,Winter,None,224,35,189,237.15
2025-12-13,06:00,Saturday,Sunny,Winter,None,1122,22,1100,245.75
2025-12-13,07:00,Saturday,Sunny,Winter,None,1100,32,1068,245.75
2025-12-13,08:00,Saturday,Sunny,Winter,None,1068,52,1016,245.75
2025-12-13,09:00,Saturday,Sunny,Winter,None,1016,44,972,245.75
2025-12-13,10:00,Saturday,Sunny,Winter,None,972,68,904,245.75
2025-12-13,11:00,Saturday,Sunny,Winter,None,904,61,843,245.75
2025-12-13,12:00,Saturday,Sunny,Winter,None,843,126,717,245.75
2025-12-13,13:00,Saturday,Sunny,Winter,None,717,86,631,245.75
2025-12-13,14:00,Saturday,Sunny,Winter,None,631,57,574,245.75
2025-12-13,15:00,Saturday,Sunny,Winter,None,574,105,469,245.75
2025-12-13,16:00,Saturday,Sunny,Winter,None,469,63,406,245.75
2025-12-13,17:00,Saturday,Sunny,Winter,None,406,77,329,245.75
2025-12-13,18:00,Saturday,Sunny,Winter,None,329,91,238,245.75
2025-12-13,19:00,Saturday,Sunny,Winter,None,238,89,149,245.75
2025-12-13,20:00,Saturday,Sunny,Winter,None,149,68,81,245.75
2025-12-14,06:00,Sunday,Foggy,Winter,None,1121,15,1106,244.15
2025-12-14,07:00,Sunday,Foggy,Winter,None,1106,26,1080,244.15
2025-12-14,08:00,Sunday,Foggy,Winter,None,1080,40,1040,244.15
2025-12-14,09:00,Sunday,Foggy,Winter,None,1040,60,980,244.15
2025-12-14,10:00,Sunday,Foggy,Winter,None,980,62,918,244.15
2025-12-14,11:00,Sunday,Foggy,Winter,None,918,82,836,244.15
2025-12-14,12:00,Sunday,Foggy,Winter,None,836,70,766,244.15
2025-12-14,13:00,Sunday,Foggy,Winter,None,766,62,704,244.15
2025-12-14,14:00,Sunday,Foggy,Winter,None,704,49,655,244.15
2025-12-14,15:00,Sunday,Foggy,Winter,None,655,40,615,244.15
2025-12-14,16:00,Sunday,Foggy,Winter,None,615,61,554,244.15
2025-12-14,17:00,Sunday,Foggy,Winter,None,554,73,481,244.15
2025-12-14,18:00,Sunday,Foggy,Winter,None,481,81,400,244.15
2025-12-14,19:00,Sunday,Foggy,Winter,None,400,117,283,244.15
2025-12-14,20:00,Sunday,Foggy,Winter,None,283,78,205,244.15
2025-12-15,06:00,Monday,Foggy,Winter,None,954,15,939,236.4
2025-12-15,07:00,Monday,Foggy,Winter,None,939,22,917,236.4
2025-12-15,08:00,Monday,Foggy,Winter,None,917,26,891,236.4
2025-12-15,09:00,Monday,Foggy,Winter,None,891,45,846,236.4
2025-12-15,10:00,Monday,Foggy,Winter,None,846,47,799,236.4
2025-12-15,11:00,Monday,Foggy,Winter,None,799,50,749,236.4
2025-12-15,12:00,Monday,Foggy,Winter,None,749,47,702,236.4
2025-12-15,13:00,Monday,Foggy,Winter,None,702,55,647,236.4
2025-12-15,14:00,Monday,Foggy,Winter,None,647,41,606,236.4
2025-12-15,15:00,Monday,Foggy,Winter,None,606,44,562,236.4
2025-12-15,16:00,Monday,Foggy,Winter,None,562,42,520,236.4
2025-12-15,17:00,Monday,Foggy,Winter,None,520,56,464,236.4
2025-12-15,18:00,Monday,Foggy,Winter,None,464,57,407,236.4
2025-12-15,19:00,Monday,Foggy,Winter,None,407,84,323,236.4
2025-12-15,20:00,Monday,Foggy,Winter,None,323,39,284,236.4
2025-12-16,06:00,Tuesday,Mild,Winter,None,1035,16,1019,240.4
2025-12-16,07:00,Tuesday,Mild,Winter,None,1019,13,1006,240.4
2025-12-16,08:00,Tuesday,Mild,Winter,None,1006,31,975,240.4
2025-12-16,09:00,Tuesday,Mild,Winter,None,975,42,933,240.4
2025-12-16,10:00,Tuesday,Mild,Winter,None,933,58,875,240.4
2025-12-16,11:00,Tuesday,Mild,Winter,None,875,43,832,240.4
2025-12-16,12:00,Tuesday,Mild,Winter,None,832,47,785,240.4
2025-12-16,13:00,Tuesday,Mild,Winter,None,785,66,719,240.4
2025-12-16,14:00,Tuesday,Mild,Winter,None,719,63,656,240.4
2025-12-16,15:00,Tuesday,Mild,Winter,None,656,36,620,240.4
2025-12-16,16:00,Tuesday,Mild,Winter,None,620,61,559,240.4
2025-12-16,17:00,Tuesday,Mild,Winter,None,559,59,500,240.4
2025-12-16,18:00,Tuesday,Mild,Winter,None,500,83,417,240.4
2025-12-16,19:00,Tuesday,Mild,Winter,None,417,73,344,240.4
2025-12-16,20:00,Tuesday,Mild,Winter,None,344,28,316,240.4
2025-12-17,06:00,Wednesday,Sunny,Winter,None,993,16,977,235
2025-12-17,07:00,Wednesday,Sunny,Winter,None,977,25,952,235
2025-12-17,08:00,Wednesday,Sunny,Winter,None,952,26,926,235
2025-12-17,09:00,Wednesday,Sunny,Winter,None,926,38,888,235
2025-12-17,10:00,Wednesday,Sunny,Winter,None,888,46,842,235
2025-12-17,11:00,Wednesday,Sunny,Winter,None,842,26,816,235
2025-12-17,12:00,Wednesday,Sunny,Winter,None,816,77,739,235
2025-12-17,13:00,Wednesday,Sunny,Winter,None,739,48,691,235
2025-12-17,14:00,Wednesday,Sunny,Winter,None,691,55,636,235
2025-12-17,15:00,Wednesday,Sunny,Winter,None,636,45,591,235
2025-12-17,16:00,Wednesday,Sunny,Winter,None,591,58,533,235
2025-12-17,17:00,Wednesday,Sunny,Winter,None,533,60,473,235
2025-12-17,18:00,Wednesday,Sunny,Winter,None,473,62,411,235
2025-12-17,19:00,Wednesday,Sunny,Winter,None,411,60,351,235
2025-12-17,20:00,Wednesday,Sunny,Winter,None,351,52,299,235
2025-12-18,06:00,Thursday,Mild,Winter,None,975,11,964,233.4
2025-12-18,07:00,Thursday,Mild,Winter,None,964,25,939,233.4
2025-12-18,08:00,Thursday,Mild,Winter,None,939,32,907,233.4
2025-12-18,09:00,Thursday,Mild,Winter,None,907,40,867,233.4
2025-12-18,10:00,Thursday,Mild,Winter,None,867,53,814,233.4
2025-12-18,11:00,Thursday,Mild,Winter,None,814,57,757,233.4
2025-12-18,12:00,Thursday,Mild,Winter,None,757,61,696,233.4
2025-12-18,13:00,Thursday,Mild,Winter,None,696,66,630,233.4
2025-12-18,14:00,Thursday,Mild,Winter,None,630,44,586,233.4
2025-12-18,15:00,Thursday,Mild,Winter,None,586,51,535,233.4
2025-12-18,16:00,Thursday,Mild,Winter,None,535,40,495,233.4
2025-12-18,17:00,Thursday,Mild,Winter,None,495,61,434,233.4
2025-12-18,18:00,Thursday,Mild,Winter,None,434,62,372,233.4
2025-12-18,19:00,Thursday,Mild,Winter,None,372,53,319,233.4
2025-12-18,20:00,Thursday,Mild,Winter,None,319,48,271,233.4
2025-12-19,06:00,Friday,Cold Clear,Winter,None,964,22,942,241.35
2025-12-19,07:00,Friday,Cold Clear,Winter,None,942,23,919,241.35
2025-12-19,08:00,Friday,Cold Clear,Winter,None,919,37,882,241.35
2025-12-19,09:00,Friday,Cold Clear,Winter,None,882,45,837,241.35
2025-12-19,10:00,Friday,Cold Clear,Winter,None,837,86,751,241.35
2025-12-19,11:00,Friday,Cold Clear,Winter,None,751,67,684,241.35
2025-12-19,12:00,Friday,Cold Clear,Winter,None,684,62,622,241.35
2025-12-19,13:00,Friday,Cold Clear,Winter,None,622,85,537,241.35
2025-12-19,14:00,Friday,Cold Clear,Winter,None,537,74,463,241.35
2025-12-19,15:00,Friday,Cold Clear,Winter,None,463,73,390,241.35
2025-12-19,16:00,Friday,Cold Clear,Winter,None,390,78,312,241.35
2025-12-19,17:00,Friday,Cold Clear,Winter,None,312,75,237,241.35
2025-12-19,18:00,Friday,Cold Clear,Winter,None,237,74,163,241.35
2025-12-19,19:00,Friday,Cold Clear,Winter,None,163,82,81,241.35
2025-12-19,20:00,Friday,Cold Clear,Winter,None,81,53,28,241.35
2025-12-20,06:00,Saturday,Sunny,Winter,None,1101,22,1079,241.75
2025-12-20,07:00,Saturday,Sunny,Winter,None,1079,33,1046,241.75
2025-12-20,08:00,Saturday,Sunny,Winter,None,1046,41,1005,241.75
2025-12-20,09:00,Saturday,Sunny,Winter,None,1005,52,953,241.75
2025-12-20,10:00,Saturday,Sunny,Winter,None,953,79,874,241.75
2025-12-20,11:00,Saturday,Sunny,Winter,None,874,79,795,241.75
2025-12-20,12:00,Saturday,Sunny,Winter,None,795,92,703,241.75
2025-12-20,13:00,Saturday,Sunny,Winter,None,703,103,600,241.75
2025-12-20,14:00,Saturday,Sunny,Winter,None,600,65,535,241.75
2025-12-20,15:00,Saturday,Sunny,Winter,None,535,64,471,241.75
2025-12-20,16:00,Saturday,Sunny,Winter,None,471,75,396,241.75
2025-12-20,17:00,Saturday,Sunny,Winter,None,396,66,330,241.75
2025-12-20,18:00,Saturday,Sunny,Winter,None,330,96,234,241.75
2025-12-20,19:00,Saturday,Sunny,Winter,None,234,99,135,241.75
2025-12-20,20:00,Saturday,Sunny,Winter,None,135,95,40,241.75
2025-12-21,06:00,Sunday,Mild,Winter,None,1150,19,1131,240.15
2025-12-21,07:00,Sunday,Mild,Winter,None,1131,30,1101,240.15
2025-12-21,08:00,Sunday,Mild,Winter,None,1101,72,1029,240.15
2025-12-21,09:00,Sunday,Mild,Winter,None,1029,69,960,240.15
2025-12-21,10:00,Sunday,Mild,Winter,None,960,79,881,240.15
2025-12-21,11:00,Sunday,Mild,Winter,None,881,90,791,240.15
2025-12-21,12:00,Sunday,Mild,Winter,None,791,77,714,240.15
2025-12-21,13:00,Sunday,Mild,Winter,None,714,90,624,240.15
2025-12-21,14:00,Sunday,Mild,Winter,None,624,75,549,240.15
2025-12-21,15:00,Sunday,Mild,Winter,None,549,89,460,240.15
2025-12-21,16:00,Sunday,Mild,Winter,None,460,70,390,240.15
2025-12-21,17:00,Sunday,Mild,Winter,None,390,76,314,240.15
2025-12-21,18:00,Sunday,Mild,Winter,None,314,77,237,240.15
2025-12-21,19:00,Sunday,Mild,Winter,None,237,106,131,240.15
2025-12-21,20:00,Sunday,Mild,Winter,None,131,71,60,240.15
2025-12-22,06:00,Monday,Sunny,Winter,None,999,13,986,227
2025-12-22,07:00,Monday,Sunny,Winter,None,986,19,967,227
2025-12-22,08:00,Monday,Sunny,Winter,None,967,40,927,227
2025-12-22,09:00,Monday,Sunny,Winter,None,927,54,873,227
2025-12-22,10:00,Monday,Sunny,Winter,None,873,52,821,227
2025-12-22,11:00,Monday,Sunny,Winter,None,821,68,753,227
2025-12-22,12:00,Monday,Sunny,Winter,None,753,55,698,227
2025-12-22,13:00,Monday,Sunny,Winter,None,698,50,648,227
2025-12-22,14:00,Monday,Sunny,Winter,None,648,51,597,227
2025-12-22,15:00,Monday,Sunny,Winter,None,597,49,548,227
2025-12-22,16:00,Monday,Sunny,Winter,None,548,45,503,227
2025-12-22,17:00,Monday,Sunny,Winter,None,503,61,442,227
2025-12-22,18:00,Monday,Sunny,Winter,None,442,69,373,227
2025-12-22,19:00,Monday,Sunny,Winter,None,373,59,314,227
2025-12-22,20:00,Monday,Sunny,Winter,None,314,50,264,227
2025-12-23,06:00,Tuesday,Sunny,Winter,None,952,18,934,241
2025-12-23,07:00,Tuesday,Sunny,Winter,None,934,17,917,241
2025-12-23,08:00,Tuesday,Sunny,Winter,None,917,32,885,241
2025-12-23,09:00,Tuesday,Sunny,Winter,None,885,30,855,241
2025-12-23,10:00,Tuesday,Sunny,Winter,None,855,37,818,241
2025-12-23,11:00,Tuesday,Sunny,Winter,None,818,45,773,241
2025-12-23,12:00,Tuesday,Sunny,Winter,None,773,48,725,241
2025-12-23,13:00,Tuesday,Sunny,Winter,None,725,50,675,241
2025-12-23,14:00,Tuesday,Sunny,Winter,None,675,47,628,241
2025-12-23,15:00,Tuesday,Sunny,Winter,None,628,49,579,241
2025-12-23,16:00,Tuesday,Sunny,Winter,None,579,43,536,241
2025-12-23,17:00,Tuesday,Sunny,Winter,None,536,38,498,241
2025-12-23,18:00,Tuesday,Sunny,Winter,None,498,75,423,241
2025-12-23,19:00,Tuesday,Sunny,Winter,None,423,58,365,241
2025-12-23,20:00,Tuesday,Sunny,Winter,None,365,43,322,241
2025-12-24,06:00,Wednesday,Mild,Winter,Christmas Eve,1104,25,1079,252.15
2025-12-24,07:00,Wednesday,Mild,Winter,Christmas Eve,1079,33,1046,252.15
2025-12-24,08:00,Wednesday,Mild,Winter,Christmas Eve,1046,38,1008,252.15
2025-12-24,09:00,Wednesday,Mild,Winter,Christmas Eve,1008,79,929,252.15
2025-12-24,10:00,Wednesday,Mild,Winter,Christmas Eve,929,71,858,252.15
2025-12-24,11:00,Wednesday,Mild,Winter,Christmas Eve,858,74,784,252.15
2025-12-24,12:00,Wednesday,Mild,Winter,Christmas Eve,784,100,684,252.15
2025-12-24,13:00,Wednesday,Mild,Winter,Christmas Eve,684,85,599,252.15
2025-12-24,14:00,Wednesday,Mild,Winter,Christmas Eve,599,76,523,252.15
2025-12-24,15:00,Wednesday,Mild,Winter,Christmas Eve,523,92,431,252.15
2025-12-24,16:00,Wednesday,Mild,Winter,Christmas Eve,431,65,366,252.15
2025-12-24,17:00,Wednesday,Mild,Winter,Christmas Eve,366,74,292,252.15
2025-12-24,18:00,Wednesday,Mild,Winter,Christmas Eve,292,94,198,252.15
2025-12-24,19:00,Wednesday,Mild,Winter,Christmas Eve,198,117,81,252.15
